Operacia;PocetPrvkov;TrvanieOperacie
DajData/NastavData;88;13000
DajData/NastavData;88;13000
Vymaz;87;43700
Vloz;88;9700
Vymaz;87;13400
DajData/NastavData;87;13000
DajIndex;87;1009200
DajData/NastavData;87;13100
Vloz;88;44300
DajData/NastavData;88;14700
DajData/NastavData;88;13000
Vloz;89;44200
DajData/NastavData;89;13200
DajData/NastavData;89;13100
DajData/NastavData;89;13000
Vloz;90;44300
DajData/NastavData;90;13000
Vymaz;89;13300
Vloz;90;9400
DajData/NastavData;90;13100
Vloz;91;44400
DajData/NastavData;91;13200
Vloz;92;44200
Vymaz;91;43700
DajData/NastavData;91;13000
Vloz;92;44300
DajIndex;92;1065000
DajData/NastavData;92;13200
DajData/NastavData;92;13100
Vymaz;91;55200
DajIndex;91;1057400
DajData/NastavData;91;13100
DajData/NastavData;91;13200
DajData/NastavData;91;13700
DajData/NastavData;91;13800
DajData/NastavData;91;13400
Vloz;92;9700
Vymaz;91;13500
DajIndex;91;1054700
Vymaz;90;44300
Vloz;91;9600
DajData/NastavData;91;13100
DajData/NastavData;91;13000
DajData/NastavData;91;12800
DajIndex;91;1139600
Vymaz;90;44400
DajData/NastavData;90;13100
DajData/NastavData;90;13300
DajIndex;90;1223600
Vloz;91;82900
Vymaz;90;14000
Vloz;91;45700
DajData/NastavData;91;14000
Vymaz;90;13600
DajIndex;90;1094800
DajData/NastavData;90;13600
DajData/NastavData;90;13500
Vloz;91;51100
Vloz;92;44600
DajData/NastavData;92;13200
DajData/NastavData;92;13300
DajData/NastavData;92;13100
DajData/NastavData;92;13100
DajData/NastavData;92;13100
Vymaz;91;44900
DajData/NastavData;91;13300
DajIndex;91;1069200
DajIndex;91;1081300
Vloz;92;44700
Vloz;93;9700
DajData/NastavData;93;13400
DajData/NastavData;93;13200
Vloz;94;44800
Vloz;95;44200
DajIndex;95;1149400
Vymaz;94;76800
DajData/NastavData;94;16200
Vloz;95;44900
DajData/NastavData;95;13200
Vloz;96;45000
DajData/NastavData;96;13100
DajIndex;96;1143000
DajData/NastavData;96;13300
Vloz;97;9800
DajData/NastavData;97;13100
Vymaz;96;44800
Vloz;97;9900
DajData/NastavData;97;13200
Vloz;98;49700
DajData/NastavData;98;13400
DajData/NastavData;98;13000
DajData/NastavData;98;13000
DajData/NastavData;98;13000
DajData/NastavData;98;12900
DajIndex;98;1159200
DajData/NastavData;98;13200
DajData/NastavData;98;13100
Vymaz;97;13400
Vloz;98;44400
Vymaz;97;44400
DajIndex;97;1156200
DajData/NastavData;97;13200
DajData/NastavData;97;13100
Vymaz;96;13600
DajData/NastavData;96;25300
DajData/NastavData;96;13800
DajData/NastavData;96;13100
DajData/NastavData;96;13100
Vymaz;95;44600
Vymaz;94;13200
Vymaz;93;43700
Vymaz;92;13400
DajData/NastavData;92;13200
Vymaz;91;47800
DajData/NastavData;91;13300
DajData/NastavData;91;13200
DajData/NastavData;91;13100
DajData/NastavData;91;13100
Vloz;92;44600
DajData/NastavData;92;13300
DajData/NastavData;92;13100
DajIndex;92;1096900
DajData/NastavData;92;13200
DajIndex;92;1141900
DajData/NastavData;92;13500
DajData/NastavData;92;13200
Vloz;93;51100
Vloz;94;10200
DajIndex;94;1117700
DajIndex;94;1114100
DajData/NastavData;94;13900
Vymaz;93;72200
Vymaz;92;48400
Vloz;93;45200
Vloz;94;12900
Vymaz;93;44500
DajData/NastavData;93;26900
DajData/NastavData;93;25500
DajData/NastavData;93;13500
DajData/NastavData;93;13000
DajIndex;93;1097000
DajData/NastavData;93;13100
DajData/NastavData;93;13200
Vloz;94;44500
DajData/NastavData;94;13100
DajData/NastavData;94;13100
DajIndex;94;1116400
DajData/NastavData;94;13300
Vloz;95;44700
DajData/NastavData;95;13500
Vymaz;94;45100
DajData/NastavData;94;13100
DajData/NastavData;94;13100
DajData/NastavData;94;13000
Vymaz;93;44400
DajData/NastavData;93;13200
DajData/NastavData;93;13300
DajData/NastavData;93;13200
DajIndex;93;1099500
Vymaz;92;44300
DajData/NastavData;92;13300
Vymaz;91;13300
DajData/NastavData;91;14500
DajData/NastavData;91;13300
DajIndex;91;1077800
Vloz;92;9800
DajData/NastavData;92;13200
Vymaz;91;18200
Vymaz;90;44100
Vloz;91;44400
Vloz;92;9500
DajData/NastavData;92;12900
DajData/NastavData;92;13000
Vymaz;91;44400
DajData/NastavData;91;13200
DajIndex;91;1100700
DajData/NastavData;91;13500
Vymaz;90;44400
DajData/NastavData;90;13300
DajData/NastavData;90;13100
DajData/NastavData;90;12900
DajData/NastavData;90;13000
DajData/NastavData;90;13200
DajData/NastavData;90;13000
DajData/NastavData;90;13000
DajIndex;90;1065600
Vymaz;89;45300
Vymaz;88;43700
DajData/NastavData;88;13300
Vymaz;87;43800
DajData/NastavData;87;13200
DajData/NastavData;87;13100
Vloz;88;44800
Vymaz;87;44300
DajData/NastavData;87;13200
DajData/NastavData;87;13200
Vymaz;86;13300
Vymaz;85;44400
DajData/NastavData;85;13200
Vymaz;84;44100
DajData/NastavData;84;13300
Vloz;85;45000
DajData/NastavData;85;13300
DajData/NastavData;85;13200
Vymaz;84;62900
DajData/NastavData;84;13900
Vymaz;83;13600
DajData/NastavData;83;13200
DajData/NastavData;83;13100
Vloz;84;44600
Vymaz;83;44200
DajIndex;83;979700
DajData/NastavData;83;13200
Vloz;84;45100
DajData/NastavData;84;13000
Vloz;85;9500
Vymaz;84;13400
Vymaz;83;13300
DajData/NastavData;83;13200
DajData/NastavData;83;13000
DajData/NastavData;83;12900
DajData/NastavData;83;13100
DajData/NastavData;83;13000
DajIndex;83;990900
Vloz;84;9900
DajData/NastavData;84;13100
DajData/NastavData;84;13000
Vloz;85;9400
DajData/NastavData;85;17500
DajData/NastavData;85;13300
DajData/NastavData;85;13300
Vloz;86;9500
DajData/NastavData;86;13000
DajIndex;86;1003400
DajData/NastavData;86;13000
DajData/NastavData;86;13100
DajData/NastavData;86;13100
DajIndex;86;1012000
DajIndex;86;1011900
Vymaz;85;13600
DajData/NastavData;85;13000
DajData/NastavData;85;13000
DajData/NastavData;85;13100
DajData/NastavData;85;13000
DajData/NastavData;85;12800
Vymaz;84;13300
DajData/NastavData;84;13100
DajData/NastavData;84;13100
DajData/NastavData;84;13000
DajData/NastavData;84;13000
Vymaz;83;44000
Vymaz;82;13100
Vymaz;81;49000
DajData/NastavData;81;13400
DajData/NastavData;81;13100
DajData/NastavData;81;13200
DajData/NastavData;81;13200
Vloz;82;9500
Vymaz;81;44600
Vloz;82;9600
Vloz;83;44700
DajData/NastavData;83;13300
DajData/NastavData;83;13100
DajData/NastavData;83;13000
DajData/NastavData;83;13100
Vloz;84;44800
Vloz;85;44200
DajData/NastavData;85;13000
Vloz;86;9700
Vloz;87;44400
DajData/NastavData;87;13100
DajData/NastavData;87;13100
DajData/NastavData;87;13100
DajIndex;87;1044000
DajData/NastavData;87;13500
DajData/NastavData;87;13000
DajData/NastavData;87;13200
Vymaz;86;44700
DajData/NastavData;86;13100
DajData/NastavData;86;13200
DajData/NastavData;86;12900
Vymaz;85;13500
Vymaz;84;13300
DajData/NastavData;84;13200
DajData/NastavData;84;13100
Vloz;85;9400
Vymaz;84;44200
DajIndex;84;990300
Vymaz;83;44300
Vymaz;82;44000
DajData/NastavData;82;13200
Vloz;83;9900
DajData/NastavData;83;13400
DajData/NastavData;83;13100
Vymaz;82;44400
DajData/NastavData;82;13200
DajData/NastavData;82;14200
DajIndex;82;954400
Vymaz;81;44700
Vloz;82;44900
Vymaz;81;43700
DajData/NastavData;81;13200
DajData/NastavData;81;13100
DajData/NastavData;81;13400
DajData/NastavData;81;13300
Vloz;82;44900
Vymaz;81;13400
DajData/NastavData;81;13000
DajData/NastavData;81;13100
Vloz;82;44600
DajData/NastavData;82;13000
Vymaz;81;13200
Vymaz;80;13300
DajIndex;80;939300
DajData/NastavData;80;13100
DajData/NastavData;80;13100
Vymaz;79;44200
DajData/NastavData;79;13100
DajData/NastavData;79;13100
DajData/NastavData;79;13000
DajIndex;79;946200
DajData/NastavData;79;13300
DajData/NastavData;79;13500
Vymaz;78;13600
DajData/NastavData;78;13200
DajData/NastavData;78;13100
DajData/NastavData;78;13100
DajData/NastavData;78;13200
DajData/NastavData;78;13100
Vymaz;77;13600
DajData/NastavData;77;13200
DajData/NastavData;77;13000
DajData/NastavData;77;13200
Vymaz;76;44700
DajData/NastavData;76;13200
Vloz;77;44900
Vloz;78;46000
DajData/NastavData;78;13500
DajData/NastavData;78;13200
Vloz;79;44400
DajData/NastavData;79;13200
Vymaz;78;44000
Vloz;79;57800
DajIndex;79;921500
DajIndex;79;916600
Vymaz;78;49400
DajData/NastavData;78;13200
DajData/NastavData;78;13000
DajData/NastavData;78;13000
DajData/NastavData;78;13000
Vymaz;77;44400
DajIndex;77;932600
DajData/NastavData;77;13500
DajData/NastavData;77;13200
DajData/NastavData;77;13000
DajIndex;77;908100
Vloz;78;44700
Vloz;79;44800
DajData/NastavData;79;13200
Vloz;80;44700
DajIndex;80;948000
DajData/NastavData;80;13200
DajData/NastavData;80;13200
DajData/NastavData;80;18900
DajIndex;80;957000
DajData/NastavData;80;13400
DajData/NastavData;80;12900
Vloz;81;9500
Vloz;82;44900
Vymaz;81;44200
DajIndex;81;976000
DajData/NastavData;81;13200
Vloz;82;44900
Vloz;83;45300
Vloz;84;44600
Vymaz;83;13400
Vymaz;82;44600
DajData/NastavData;82;13100
Vymaz;81;43700
DajIndex;81;961100
DajData/NastavData;81;13300
Vloz;82;9600
DajData/NastavData;82;13100
Vloz;83;44600
DajData/NastavData;83;13300
DajData/NastavData;83;13000
DajIndex;83;1002200
DajData/NastavData;83;13500
DajData/NastavData;83;13200
DajData/NastavData;83;13100
Vymaz;82;44400
DajData/NastavData;82;13100
DajData/NastavData;82;13100
DajData/NastavData;82;13400
DajData/NastavData;82;17700
DajData/NastavData;82;14300
Vloz;83;102700
Vymaz;82;68900
Vymaz;81;13700
DajData/NastavData;81;13000
DajData/NastavData;81;12900
DajIndex;81;998600
Vymaz;80;44400
Vloz;81;44900
DajData/NastavData;81;13300
DajData/NastavData;81;13400
DajData/NastavData;81;13100
Vloz;82;44600
DajData/NastavData;82;13300
Vloz;83;44700
DajData/NastavData;83;13000
DajIndex;83;970200
Vloz;84;47300
Vloz;85;9800
Vloz;86;44600
Vymaz;85;44700
DajData/NastavData;85;13200
Vloz;86;9600
Vloz;87;45000
DajData/NastavData;87;13100
Vymaz;86;13500
Vymaz;85;44200
DajData/NastavData;85;13100
DajData/NastavData;85;13100
Vymaz;84;44600
Vloz;85;9600
DajData/NastavData;85;13300
Vymaz;84;44800
DajData/NastavData;84;13200
DajData/NastavData;84;13100
Vloz;85;62200
DajData/NastavData;85;13500
DajData/NastavData;85;12900
Vymaz;84;44200
Vymaz;83;44400
Vloz;84;44600
DajData/NastavData;84;13000
Vymaz;83;44000
Vloz;84;44200
Vymaz;83;43800
DajData/NastavData;83;13500
DajData/NastavData;83;13100
Vymaz;82;13400
Vymaz;81;44600
Vymaz;80;43600
Vymaz;79;13400
DajData/NastavData;79;13200
DajData/NastavData;79;13100
Vymaz;78;13400
DajData/NastavData;78;22800
Vloz;79;45100
DajData/NastavData;79;13200
DajData/NastavData;79;13000
Vloz;80;44600
DajData/NastavData;80;13000
DajData/NastavData;80;13100
Vymaz;79;44500
DajData/NastavData;79;13300
DajData/NastavData;79;13100
DajData/NastavData;79;13100
DajData/NastavData;79;13100
Vloz;80;9500
Vymaz;79;45200
Vymaz;78;44100
DajIndex;78;930400
DajData/NastavData;78;13200
DajData/NastavData;78;13100
Vymaz;77;44300
Vloz;78;50000
DajData/NastavData;78;13200
Vloz;79;54000
DajIndex;79;917900
Vloz;80;44900
Vymaz;79;44300
Vymaz;78;44300
Vloz;79;44400
DajData/NastavData;79;13000
DajData/NastavData;79;13200
DajData/NastavData;79;13200
DajData/NastavData;79;13200
Vymaz;78;44200
DajData/NastavData;78;13100
DajData/NastavData;78;13100
DajData/NastavData;78;13400
Vymaz;77;44600
DajData/NastavData;77;13100
DajData/NastavData;77;13200
DajIndex;77;925200
Vloz;78;9600
DajIndex;78;931700
DajData/NastavData;78;13300
Vymaz;77;44300
DajData/NastavData;77;13100
Vloz;78;44200
Vloz;79;44900
Vymaz;78;13800
DajData/NastavData;78;13000
DajData/NastavData;78;13100
DajData/NastavData;78;13100
DajData/NastavData;78;13000
Vymaz;77;44100
Vloz;78;44200
DajData/NastavData;78;13100
Vloz;79;9500
Vymaz;78;44500
DajData/NastavData;78;13300
Vymaz;77;43900
Vloz;78;44200
DajData/NastavData;78;13200
Vloz;79;9500
DajIndex;79;945500
Vloz;80;9700
DajData/NastavData;80;13100
DajData/NastavData;80;13100
DajIndex;80;973700
DajData/NastavData;80;13400
Vloz;81;44500
Vloz;82;49100
Vymaz;81;44200
DajData/NastavData;81;13100
DajData/NastavData;81;13000
Vymaz;80;45500
Vymaz;79;44300
DajData/NastavData;79;13500
DajData/NastavData;79;12900
DajData/NastavData;79;13000
Vymaz;78;43900
Vloz;79;44500
DajData/NastavData;79;13100
DajData/NastavData;79;13200
DajIndex;79;943000
Vymaz;78;44500
DajData/NastavData;78;13200
DajData/NastavData;78;13100
DajData/NastavData;78;13200
DajIndex;78;935300
DajData/NastavData;78;13500
Vloz;79;44900
Vymaz;78;13400
Vymaz;77;59800
Vloz;78;30000
DajData/NastavData;78;15000
Vymaz;77;44100
DajData/NastavData;77;13300
Vloz;78;45100
DajIndex;78;925100
Vloz;79;9800
DajData/NastavData;79;13100
Vymaz;78;44300
DajData/NastavData;78;13500
DajIndex;78;931000
DajData/NastavData;78;13300
Vymaz;77;13500
Vymaz;76;44100
DajData/NastavData;76;13200
DajData/NastavData;76;13200
DajData/NastavData;76;13000
Vymaz;75;44200
Vloz;76;10000
DajData/NastavData;76;13000
DajData/NastavData;76;13000
Vymaz;75;48900
DajData/NastavData;75;13400
DajData/NastavData;75;13100
Vloz;76;44700
DajData/NastavData;76;13100
DajData/NastavData;76;12900
DajData/NastavData;76;12900
Vloz;77;44700
DajData/NastavData;77;13200
DajData/NastavData;77;13000
Vloz;78;9400
DajData/NastavData;78;13200
DajData/NastavData;78;12800
DajIndex;78;921000
DajData/NastavData;78;13400
DajIndex;78;924000
DajIndex;78;920800
DajData/NastavData;78;13300
DajData/NastavData;78;13100
DajData/NastavData;78;12900
DajIndex;78;912000
DajData/NastavData;78;13200
DajData/NastavData;78;13100
Vloz;79;44900
DajData/NastavData;79;13400
DajData/NastavData;79;13100
DajData/NastavData;79;13100
Vymaz;78;13600
Vloz;79;9500
DajData/NastavData;79;13100
DajIndex;79;962800
Vymaz;78;44300
DajData/NastavData;78;13400
DajData/NastavData;78;13700
DajData/NastavData;78;12900
DajData/NastavData;78;13100
Vymaz;77;13500
DajData/NastavData;77;13500
Vymaz;76;44300
DajData/NastavData;76;13200
DajIndex;76;905200
Vymaz;75;43800
DajData/NastavData;75;13200
Vymaz;74;13200
DajData/NastavData;74;13100
DajData/NastavData;74;12900
Vloz;75;9400
DajData/NastavData;75;13000
DajData/NastavData;75;12900
DajData/NastavData;75;13000
DajData/NastavData;75;13100
Vymaz;74;44100
DajData/NastavData;74;13200
Vymaz;73;43900
DajData/NastavData;73;13200
Vloz;74;9500
DajData/NastavData;74;12900
DajData/NastavData;74;13200
DajData/NastavData;74;13900
Vymaz;73;44800
DajData/NastavData;73;13200
Vymaz;72;44500
DajData/NastavData;72;13300
Vloz;73;44400
Vymaz;72;44200
DajData/NastavData;72;13100
Vymaz;71;44400
DajData/NastavData;71;13300
DajIndex;71;845000
DajData/NastavData;71;13200
DajData/NastavData;71;13000
Vymaz;70;44100
DajData/NastavData;70;13200
Vloz;71;9600
DajData/NastavData;71;12900
DajData/NastavData;71;12900
DajData/NastavData;71;13100
DajIndex;71;843300
DajData/NastavData;71;13400
DajData/NastavData;71;13200
DajData/NastavData;71;13100
DajData/NastavData;71;13000
DajData/NastavData;71;12900
Vloz;72;45000
DajData/NastavData;72;13100
DajData/NastavData;72;13200
Vymaz;71;48600
DajData/NastavData;71;13400
DajData/NastavData;71;13000
Vymaz;70;44000
DajData/NastavData;70;12900
Vymaz;69;43800
Vloz;70;44400
DajData/NastavData;70;13400
Vloz;71;9500
DajIndex;71;836600
DajData/NastavData;71;13200
Vymaz;70;13300
DajData/NastavData;70;13200
DajData/NastavData;70;12900
Vloz;71;9400
DajData/NastavData;71;13100
Vymaz;70;13200
DajData/NastavData;70;13100
DajData/NastavData;70;13100
DajData/NastavData;70;13400
DajIndex;70;832500
Vloz;71;44600
Vloz;72;44500
Vloz;73;43800
Vymaz;72;13300
DajData/NastavData;72;13200
Vloz;73;44100
Vloz;74;9400
Vymaz;73;13400
DajData/NastavData;73;13100
DajData/NastavData;73;13500
Vymaz;72;44500
DajData/NastavData;72;13200
Vloz;73;9500
Vymaz;72;44400
DajData/NastavData;72;13000
Vymaz;71;44500
DajData/NastavData;71;13200
Vymaz;70;44400
DajIndex;70;824900
Vymaz;69;44000
Vloz;70;9400
DajData/NastavData;70;13400
Vymaz;69;44200
DajIndex;69;813600
DajData/NastavData;69;13300
DajData/NastavData;69;13300
Vloz;70;45000
DajData/NastavData;70;13100
DajData/NastavData;70;13000
Vymaz;69;13500
Vloz;70;44900
DajData/NastavData;70;13100
DajIndex;70;832200
Vloz;71;9600
DajData/NastavData;71;13000
DajData/NastavData;71;12900
DajIndex;71;846000
DajData/NastavData;71;13100
DajData/NastavData;71;13100
Vloz;72;44500
DajIndex;72;870200
Vloz;73;45000
DajData/NastavData;73;13100
DajData/NastavData;73;13300
DajData/NastavData;73;13000
DajData/NastavData;73;13000
DajData/NastavData;73;13000
DajData/NastavData;73;13100
Vymaz;72;52800
DajData/NastavData;72;13400
Vymaz;71;44000
DajData/NastavData;71;13200
DajData/NastavData;71;13200
Vloz;72;45200
Vloz;73;9700
DajData/NastavData;73;13100
Vymaz;72;44400
Vymaz;71;44400
Vloz;72;9500
DajData/NastavData;72;13300
DajData/NastavData;72;13000
DajData/NastavData;72;13100
Vloz;73;44700
DajData/NastavData;73;13000
Vymaz;72;13400
Vymaz;71;13400
Vloz;72;44300
DajIndex;72;862600
DajData/NastavData;72;13300
DajData/NastavData;72;13200
Vloz;73;45000
DajData/NastavData;73;13200
DajData/NastavData;73;13700
Vymaz;72;44400
Vloz;73;44400
Vloz;74;43900
DajData/NastavData;74;13100
Vymaz;73;13400
Vymaz;72;13200
DajData/NastavData;72;13000
Vymaz;71;18800
DajIndex;71;838100
DajData/NastavData;71;13200
Vloz;72;9600
DajData/NastavData;72;13000
DajData/NastavData;72;13100
DajData/NastavData;72;13100
DajData/NastavData;72;12900
DajData/NastavData;72;13000
Vloz;73;9200
DajIndex;73;870200
Vloz;74;44800
Vloz;75;44300
DajData/NastavData;75;13200
Vloz;76;44100
DajData/NastavData;76;13200
DajData/NastavData;76;13300
DajData/NastavData;76;13100
Vymaz;75;44000
DajIndex;75;884000
DajData/NastavData;75;13000
DajIndex;75;875500
DajData/NastavData;75;13200
DajData/NastavData;75;12900
Vloz;76;44300
Vloz;77;9500
DajData/NastavData;77;14200
DajData/NastavData;77;13200
DajData/NastavData;77;13000
DajData/NastavData;77;13000
Vloz;78;9500
DajData/NastavData;78;13000
DajData/NastavData;78;12800
Vymaz;77;44300
DajIndex;77;905600
Vloz;78;44700
DajIndex;78;915200
Vymaz;77;13600
DajData/NastavData;77;13000
DajData/NastavData;77;13400
Vloz;78;44900
DajIndex;78;1070200
DajIndex;78;946700
DajData/NastavData;78;13600
DajData/NastavData;78;13200
Vloz;79;44900
Vymaz;78;13600
Vymaz;77;13400
Vymaz;76;44400
DajData/NastavData;76;13200
Vymaz;75;44300
Vloz;76;9800
Vloz;77;9500
Vymaz;76;44300
DajIndex;76;896800
Vloz;77;10100
DajData/NastavData;77;13200
DajData/NastavData;77;13100
DajData/NastavData;77;13200
DajData/NastavData;77;12900
Vymaz;76;44300
DajData/NastavData;76;13000
DajData/NastavData;76;13300
Vymaz;75;13700
DajData/NastavData;75;13500
DajData/NastavData;75;13000
Vloz;76;44200
Vymaz;75;13500
Vymaz;74;13300
DajIndex;74;871000
DajData/NastavData;74;14700
Vloz;75;45500
Vymaz;74;13400
Vymaz;73;44000
Vloz;74;44500
DajData/NastavData;74;13300
DajData/NastavData;74;13200
DajIndex;74;860700
Vymaz;73;44500
DajData/NastavData;73;13200
DajIndex;73;853900
DajData/NastavData;73;13400
Vloz;74;44800
Vymaz;73;43900
Vymaz;72;56900
DajData/NastavData;72;13200
Vloz;73;44400
Vymaz;72;44000
Vymaz;71;44200
Vymaz;70;13300
DajData/NastavData;70;13200
Vymaz;69;44300
DajData/NastavData;69;13100
Vymaz;68;44100
DajData/NastavData;68;13200
DajData/NastavData;68;13300
Vymaz;67;44500
Vloz;68;9600
DajData/NastavData;68;13200
Vloz;69;9500
Vloz;70;9700
Vymaz;69;44000
Vloz;70;44200
DajData/NastavData;70;13500
DajData/NastavData;70;13100
DajData/NastavData;70;13000
DajData/NastavData;70;13200
DajData/NastavData;70;13100
DajData/NastavData;70;13100
DajData/NastavData;70;13400
DajData/NastavData;70;13200
Vloz;71;44400
DajData/NastavData;71;13100
DajData/NastavData;71;13000
Vloz;72;9400
DajData/NastavData;72;13200
Vymaz;71;13500
DajData/NastavData;71;13100
DajIndex;71;831600
DajIndex;71;825700
DajData/NastavData;71;13300
DajData/NastavData;71;13300
Vymaz;70;44700
Vymaz;69;13300
DajData/NastavData;69;13200
Vymaz;68;44000
Vymaz;67;44500
Vymaz;66;13200
DajIndex;66;766900
Vymaz;65;44300
DajData/NastavData;65;13100
Vloz;66;44100
DajIndex;66;790800
Vloz;67;45000
Vloz;68;43900
DajData/NastavData;68;13100
DajIndex;68;790700
DajData/NastavData;68;13300
DajData/NastavData;68;13000
DajIndex;68;788700
DajData/NastavData;68;13200
Vloz;69;9700
DajData/NastavData;69;13000
Vloz;70;44800
DajData/NastavData;70;13200
DajData/NastavData;70;13000
Vloz;71;9400
Vloz;72;44100
Vloz;73;44400
DajData/NastavData;73;13200
DajData/NastavData;73;13100
Vymaz;72;44100
DajData/NastavData;72;16400
Vymaz;71;49100
Vymaz;70;13500
DajIndex;70;814200
Vymaz;69;47500
DajData/NastavData;69;13200
DajData/NastavData;69;13200
