Operacia;PocetPrvkov;TrvanieOperacie
DajData/NastavData;92;13600
Vymaz;91;14000
Vloz;92;46000
DajData/NastavData;92;36400
DajIndex;92;1135500
Vymaz;91;48200
Vymaz;90;50400
Vloz;91;10100
Vloz;92;46200
DajData/NastavData;92;13200
Vymaz;91;44500
DajData/NastavData;91;13000
Vymaz;90;56100
Vloz;91;46400
DajData/NastavData;91;13300
Vymaz;90;45700
DajIndex;90;1179500
Vymaz;89;46300
DajData/NastavData;89;13700
Vymaz;88;44400
DajIndex;88;1317200
Vymaz;87;45700
Vloz;88;44800
DajData/NastavData;88;13400
Vymaz;87;43600
DajIndex;87;1015000
DajIndex;87;1008000
Vymaz;86;43800
Vymaz;85;44100
DajIndex;85;987300
Vymaz;84;44200
Vymaz;83;13200
DajData/NastavData;83;13100
Vymaz;82;43700
Vymaz;81;44100
Vloz;82;44900
DajIndex;82;947400
DajIndex;82;957800
Vloz;83;44300
DajData/NastavData;83;13000
Vymaz;82;44100
Vymaz;81;43700
DajIndex;81;933300
Vloz;82;44100
Vloz;83;9600
Vloz;84;44300
DajData/NastavData;84;13000
Vloz;85;45500
Vymaz;84;58100
Vloz;85;45600
Vymaz;84;44700
DajIndex;84;981700
Vymaz;83;43700
DajIndex;83;1122400
DajData/NastavData;83;36900
Vymaz;82;16800
DajData/NastavData;82;13500
Vloz;83;48800
Vloz;84;10000
DajData/NastavData;84;13300
DajData/NastavData;84;13100
DajIndex;84;975600
DajIndex;84;975200
DajData/NastavData;84;13200
Vloz;85;9700
Vymaz;84;44700
Vymaz;83;44700
Vloz;84;9600
Vloz;85;9300
Vloz;86;44500
DajData/NastavData;86;13200
Vymaz;85;44800
DajIndex;85;1011300
DajData/NastavData;85;13600
DajIndex;85;1018400
DajData/NastavData;85;13400
DajData/NastavData;85;13300
Vloz;86;9500
DajData/NastavData;86;13200
Vymaz;85;44300
Vymaz;84;13300
Vloz;85;9300
DajIndex;85;1017500
Vloz;86;49900
Vloz;87;48600
DajData/NastavData;87;13100
DajData/NastavData;87;13000
Vloz;88;9300
Vymaz;87;44400
DajIndex;87;1017400
Vymaz;86;13200
Vloz;87;9400
DajIndex;87;1059200
DajData/NastavData;87;13400
Vymaz;86;13400
Vymaz;85;13200
Vymaz;84;13400
Vloz;85;9600
Vymaz;84;13400
DajData/NastavData;84;13200
Vloz;85;45300
Vymaz;84;44200
Vymaz;83;44200
Vloz;84;9900
DajIndex;84;982700
DajIndex;84;979600
DajData/NastavData;84;13200
Vloz;85;9500
DajData/NastavData;85;13000
DajData/NastavData;85;12900
DajData/NastavData;85;12900
DajData/NastavData;85;12800
Vymaz;84;44400
DajIndex;84;988800
Vymaz;83;44500
Vloz;84;44800
DajData/NastavData;84;13200
Vymaz;83;44400
Vloz;84;44200
DajIndex;84;1002500
DajIndex;84;991600
Vymaz;83;44000
Vymaz;82;44100
Vymaz;81;43600
Vymaz;80;13500
DajData/NastavData;80;13500
DajData/NastavData;80;13200
DajData/NastavData;80;13100
Vymaz;79;13400
Vloz;80;9500
Vloz;81;9300
Vloz;82;9200
Vloz;83;9200
DajData/NastavData;83;13100
DajData/NastavData;83;12800
Vloz;84;9100
Vymaz;83;44400
Vloz;84;9400
DajIndex;84;1099600
DajData/NastavData;84;13300
DajData/NastavData;84;13100
Vymaz;83;44300
DajData/NastavData;83;13100
Vloz;84;44500
Vymaz;83;13200
DajData/NastavData;83;13200
Vymaz;82;46300
Vloz;83;44600
Vymaz;82;13300
Vloz;83;9600
Vymaz;82;44100
Vloz;83;9400
Vloz;84;9200
Vymaz;83;13300
DajData/NastavData;83;13100
DajData/NastavData;83;12800
DajData/NastavData;83;12900
DajData/NastavData;83;13200
Vymaz;82;13300
Vloz;83;9300
DajData/NastavData;83;12900
Vloz;84;44100
Vymaz;83;13200
Vymaz;82;44000
DajIndex;82;977900
Vloz;83;9500
Vymaz;82;43900
DajData/NastavData;82;13100
DajData/NastavData;82;28700
Vymaz;81;13400
Vloz;82;44700
Vymaz;81;44600
DajData/NastavData;81;13100
DajData/NastavData;81;13300
Vymaz;80;13400
Vloz;81;9400
DajIndex;81;954900
DajIndex;81;967000
Vymaz;80;44400
Vloz;81;44600
Vloz;82;9400
Vymaz;81;13500
DajIndex;81;955900
Vloz;82;9700
Vymaz;81;44600
DajData/NastavData;81;13200
Vloz;82;9400
DajIndex;82;956200
DajIndex;82;1019900
DajData/NastavData;82;13600
DajData/NastavData;82;13200
DajData/NastavData;82;13100
Vymaz;81;13800
Vloz;82;49700
Vymaz;81;44100
DajIndex;81;948200
DajData/NastavData;81;13200
Vloz;82;9600
Vymaz;81;13400
Vloz;82;9400
Vloz;83;9800
Vymaz;82;13500
DajData/NastavData;82;13200
Vloz;83;44700
Vloz;84;44400
Vloz;85;44600
Vymaz;84;43900
DajData/NastavData;84;13200
Vloz;85;44700
DajData/NastavData;85;13000
DajIndex;85;1013200
Vloz;86;9700
DajData/NastavData;86;13000
Vloz;87;9300
Vymaz;86;44100
Vymaz;85;50400
Vloz;86;44500
Vymaz;85;13100
Vloz;86;44700
Vymaz;85;13100
Vymaz;84;43900
Vymaz;83;43700
Vloz;84;44300
DajData/NastavData;84;13100
Vloz;85;45000
DajData/NastavData;85;13100
DajIndex;85;1014300
Vloz;86;44300
Vloz;87;44400
Vloz;88;43700
Vloz;89;43700
Vloz;90;49100
Vloz;91;63800
Vloz;92;46100
Vloz;93;9600
Vloz;94;44300
Vloz;95;44000
Vymaz;94;13600
Vloz;95;44300
Vloz;96;9400
Vymaz;95;44000
Vymaz;94;13100
Vloz;95;44200
Vloz;96;43600
Vymaz;95;13400
Vloz;96;44300
Vymaz;95;43800
DajData/NastavData;95;13200
Vloz;96;50200
Vloz;97;44200
Vloz;98;43500
Vymaz;97;13300
DajData/NastavData;97;13100
Vloz;98;44400
Vymaz;97;43400
Vymaz;96;43600
DajData/NastavData;96;13000
Vymaz;95;44000
Vymaz;94;44300
Vloz;95;44200
Vymaz;94;43700
Vloz;95;43900
Vloz;96;43900
Vloz;97;9600
DajIndex;97;1300500
Vymaz;96;45100
DajIndex;96;1129500
Vymaz;95;44200
Vloz;96;44300
Vloz;97;48400
DajIndex;97;1154600
DajIndex;97;1142800
DajData/NastavData;97;13200
DajIndex;97;1146400
Vymaz;96;44200
Vymaz;95;43900
Vymaz;94;13100
Vloz;95;9600
DajIndex;95;1129800
DajData/NastavData;95;13100
Vloz;96;44200
DajData/NastavData;96;13100
Vloz;97;44300
Vloz;98;9400
Vloz;99;9600
Vymaz;98;45300
Vloz;99;9400
Vloz;100;44100
Vloz;101;47600
Vloz;102;44100
Vymaz;101;13400
DajIndex;101;1218400
Vloz;102;10100
Vymaz;101;13500
Vloz;102;9600
Vymaz;101;44300
Vloz;102;44500
Vymaz;101;13400
Vloz;102;43700
Vloz;103;11600
DajData/NastavData;103;13200
Vymaz;102;44300
Vloz;103;9500
DajIndex;103;1206900
Vymaz;102;43700
DajData/NastavData;102;13300
Vymaz;101;44200
Vloz;102;44600
Vymaz;101;44000
Vloz;102;9500
Vymaz;101;13300
DajData/NastavData;101;13000
DajData/NastavData;101;13200
DajData/NastavData;101;12900
DajData/NastavData;101;13000
Vymaz;100;13300
DajData/NastavData;100;13400
Vloz;101;9400
Vymaz;100;13400
Vloz;101;44800
Vymaz;100;13100
Vymaz;99;43800
DajData/NastavData;99;13000
Vymaz;98;43700
Vymaz;97;43700
Vymaz;96;44200
DajIndex;96;1167700
Vymaz;95;44700
Vloz;96;44300
Vymaz;95;47900
Vymaz;94;13200
Vymaz;93;44600
DajData/NastavData;93;13100
Vymaz;92;13100
Vymaz;91;44000
DajIndex;91;1079300
Vloz;92;45000
DajData/NastavData;92;13200
DajData/NastavData;92;13200
DajData/NastavData;92;13200
DajIndex;92;1088700
Vloz;93;44300
Vymaz;92;44100
DajData/NastavData;92;13200
Vloz;93;44900
Vloz;94;44100
DajData/NastavData;94;13100
DajData/NastavData;94;13500
DajIndex;94;1104000
Vymaz;93;44500
Vymaz;92;13300
Vloz;93;9700
Vloz;94;9400
Vymaz;93;44300
Vymaz;92;43600
DajIndex;92;1079300
Vloz;93;9600
Vloz;94;44300
Vloz;95;9400
Vloz;96;44200
Vloz;97;43900
DajIndex;97;1192900
Vloz;98;44600
Vymaz;97;13500
DajData/NastavData;97;13200
Vymaz;96;43600
Vloz;97;44400
Vloz;98;44100
Vloz;99;43800
Vloz;100;44100
Vloz;101;43900
Vymaz;100;43700
Vymaz;99;44000
Vloz;100;9800
Vymaz;99;13400
Vloz;100;44200
Vymaz;99;18100
Vymaz;98;44100
DajIndex;98;1145200
Vloz;99;9800
Vloz;100;44300
Vymaz;99;43900
DajData/NastavData;99;13000
Vloz;100;44100
DajIndex;100;1186700
DajData/NastavData;100;13100
DajData/NastavData;100;13000
Vloz;101;44800
DajIndex;101;1209400
Vymaz;100;44000
Vloz;101;44000
Vymaz;100;13600
Vloz;101;9500
Vymaz;100;13200
Vymaz;99;43900
DajData/NastavData;99;13100
Vymaz;98;43700
Vymaz;97;43600
Vloz;98;43800
DajData/NastavData;98;13200
DajData/NastavData;98;13000
Vymaz;97;13400
Vloz;98;43800
Vymaz;97;43600
Vymaz;96;49500
Vloz;97;9500
DajIndex;97;1163200
DajIndex;97;1140700
DajData/NastavData;97;13100
Vloz;98;9700
Vloz;99;45200
Vloz;100;9400
Vymaz;99;13400
Vymaz;98;44400
Vymaz;97;43700
Vloz;98;44000
Vymaz;97;44300
DajData/NastavData;97;12900
Vloz;98;44800
DajIndex;98;1168100
Vloz;99;44700
Vymaz;98;44100
Vymaz;97;13200
Vloz;98;43600
DajIndex;98;1162900
Vloz;99;9900
Vloz;100;44300
Vymaz;99;13300
DajData/NastavData;99;13100
Vloz;100;44100
Vloz;101;13800
DajData/NastavData;101;16900
Vloz;102;44100
DajData/NastavData;102;13500
Vymaz;101;44300
Vymaz;100;13200
DajData/NastavData;100;13100
Vloz;101;44200
Vymaz;100;43800
DajIndex;100;1177800
Vloz;101;9600
Vymaz;100;44000
Vymaz;99;43500
Vloz;100;44300
DajIndex;100;1204000
Vymaz;99;13400
DajData/NastavData;99;13100
DajData/NastavData;99;13000
Vymaz;98;43900
Vloz;99;9500
DajData/NastavData;99;13300
Vymaz;98;13300
Vloz;99;9200
Vloz;100;9300
Vymaz;99;13300
Vymaz;98;43900
DajIndex;98;1164200
Vloz;99;9600
Vymaz;98;44500
Vloz;99;44500
Vymaz;98;82200
Vloz;99;86900
Vloz;100;76500
Vymaz;99;19500
Vloz;100;47500
DajData/NastavData;100;13400
Vloz;101;9500
Vloz;102;9300
Vloz;103;9200
Vloz;104;9100
Vymaz;103;44300
Vymaz;102;43900
Vymaz;101;43500
Vymaz;100;43700
Vymaz;99;13300
DajData/NastavData;99;13300
Vloz;100;44600
Vymaz;99;44000
DajData/NastavData;99;13500
Vloz;100;44300
Vymaz;99;13400
Vymaz;98;13200
Vloz;99;44100
DajIndex;99;1156200
Vloz;100;10000
Vloz;101;44100
Vloz;102;43800
Vymaz;101;43800
Vloz;102;44000
Vloz;103;9600
DajData/NastavData;103;14700
Vloz;104;44000
Vloz;105;44100
DajData/NastavData;105;13200
Vymaz;104;43900
DajData/NastavData;104;13900
DajData/NastavData;104;13000
DajData/NastavData;104;13100
Vymaz;103;44200
DajData/NastavData;103;13000
Vloz;104;44300
Vloz;105;9500
DajData/NastavData;105;13100
DajData/NastavData;105;13200
Vymaz;104;44300
Vloz;105;43800
DajIndex;105;1218800
Vymaz;104;13500
Vymaz;103;44200
Vloz;104;9700
Vymaz;103;13200
Vymaz;102;43400
Vloz;103;9300
Vloz;104;44400
Vymaz;103;43700
Vloz;104;9400
Vymaz;103;13300
Vymaz;102;13200
Vymaz;101;44500
DajData/NastavData;101;13100
Vloz;102;13000
Vloz;103;44700
Vymaz;102;13100
Vloz;103;9400
DajIndex;103;1192800
Vloz;104;44300
DajData/NastavData;104;12900
Vymaz;103;13200
Vloz;104;44200
DajData/NastavData;104;13000
DajData/NastavData;104;13500
Vloz;105;9400
Vloz;106;44400
Vymaz;105;44100
Vloz;106;43600
DajIndex;106;1223800
Vymaz;105;44500
DajData/NastavData;105;13100
Vloz;106;9700
DajIndex;106;1233300
DajIndex;106;1247700
Vloz;107;44800
Vloz;108;9600
Vloz;109;43900
Vymaz;108;44000
Vymaz;107;43700
Vymaz;106;43700
DajIndex;106;1245400
Vymaz;105;13700
Vymaz;104;44300
Vymaz;103;13300
DajData/NastavData;103;13000
Vymaz;102;44300
Vymaz;101;43900
DajIndex;101;1187600
DajData/NastavData;101;13500
DajIndex;101;1166200
Vloz;102;44300
Vymaz;101;43800
Vymaz;100;43900
Vloz;101;9700
DajData/NastavData;101;13100
Vloz;102;44200
DajData/NastavData;102;13000
Vymaz;101;43500
Vymaz;100;43500
Vymaz;99;13100
Vloz;100;47700
Vymaz;99;43900
Vloz;100;44200
Vymaz;99;13300
Vloz;100;9500
Vymaz;99;43800
Vloz;100;45600
Vloz;101;43800
Vymaz;100;44000
Vloz;101;44200
Vloz;102;44000
Vloz;103;44200
Vloz;104;43800
Vymaz;103;43700
Vloz;104;44800
Vymaz;103;43800
Vloz;104;44300
Vymaz;103;43300
Vloz;104;44400
DajData/NastavData;104;13000
Vloz;105;44500
Vloz;106;45600
Vloz;107;9500
Vymaz;106;44200
DajData/NastavData;106;13200
Vloz;107;44300
Vymaz;106;43800
Vloz;107;44400
Vloz;108;9500
Vloz;109;9300
Vymaz;108;44200
Vymaz;107;43600
Vymaz;106;43700
Vymaz;105;43500
Vymaz;104;13600
Vloz;105;9300
Vloz;106;44200
DajData/NastavData;106;13100
Vloz;107;44200
DajData/NastavData;107;13300
Vymaz;106;44200
Vymaz;105;13200
DajData/NastavData;105;13200
Vymaz;104;13300
Vymaz;103;13400
Vymaz;102;43600
Vloz;103;44000
Vymaz;102;13200
DajData/NastavData;102;13300
Vymaz;101;44000
Vymaz;100;13400
Vymaz;99;44100
Vloz;100;9400
Vymaz;99;13500
Vymaz;98;13100
Vloz;99;9400
Vymaz;98;44100
Vloz;99;9500
DajIndex;99;1164100
Vymaz;98;13400
Vloz;99;44500
DajData/NastavData;99;13300
Vymaz;98;43700
Vloz;99;43900
Vloz;100;43500
Vloz;101;9500
Vymaz;100;13500
Vloz;101;9300
Vloz;102;9300
Vloz;103;44100
DajIndex;103;1195900
Vymaz;102;44100
DajData/NastavData;102;13300
Vloz;103;44700
DajIndex;103;1199700
Vymaz;102;44200
Vymaz;101;44100
DajData/NastavData;101;13200
Vymaz;100;13200
Vymaz;99;44300
DajData/NastavData;99;12900
Vymaz;98;44100
Vymaz;97;13300
Vloz;98;9700
DajData/NastavData;98;13100
DajData/NastavData;98;13100
DajIndex;98;1142800
Vloz;99;50100
Vymaz;98;13500
Vloz;99;44500
Vymaz;98;43800
Vymaz;97;13300
Vloz;98;44700
Vloz;99;44300
Vloz;100;44100
DajIndex;100;1179700
DajIndex;100;1156800
DajIndex;100;1156600
Vymaz;99;13500
Vymaz;98;44200
Vymaz;97;13100
Vymaz;96;44000
Vloz;97;9600
DajData/NastavData;97;13200
Vloz;98;44300
Vloz;99;43600
Vymaz;98;43900
Vloz;99;44300
Vloz;100;44200
Vloz;101;43900
Vymaz;100;43600
DajIndex;100;1164400
Vloz;101;44000
DajData/NastavData;101;13300
DajIndex;101;1166400
Vloz;102;44600
Vymaz;101;44400
Vymaz;100;44200
DajData/NastavData;100;13200
Vloz;101;9600
Vymaz;100;44700
Vloz;101;44300
Vloz;102;9500
Vloz;103;43900
Vymaz;102;43400
Vymaz;101;45400
Vymaz;100;13500
DajIndex;100;1155100
DajIndex;100;1154400
DajIndex;100;1164000
Vymaz;99;43800
Vloz;100;9600
Vloz;101;44100
DajIndex;101;1193000
Vloz;102;9900
Vloz;103;48300
Vloz;104;44100
DajData/NastavData;104;13100
Vymaz;103;44000
Vloz;104;44700
Vymaz;103;13300
Vloz;104;9600
Vloz;105;9400
Vymaz;104;44200
Vymaz;103;13400
DajIndex;103;1197700
DajData/NastavData;103;12900
Vloz;104;44500
Vloz;105;45700
Vymaz;104;44000
DajData/NastavData;104;12900
Vloz;105;44600
DajIndex;105;1221200
Vymaz;104;13400
Vloz;105;44300
DajIndex;105;1217500
Vloz;106;9600
Vloz;107;43900
Vymaz;106;43800
Vloz;107;46200
Vloz;108;44100
Vymaz;107;43600
Vymaz;106;43700
Vymaz;105;43800
Vymaz;104;43900
DajIndex;104;1211800
Vloz;105;44000
Vymaz;104;44100
Vymaz;103;43700
Vymaz;102;13100
Vymaz;101;13000
Vloz;102;44400
Vloz;103;10900
Vloz;104;44800
DajData/NastavData;104;13200
Vloz;105;44300
Vymaz;104;44000
Vloz;105;44000
Vloz;106;43500
DajData/NastavData;106;13100
Vymaz;105;43900
Vloz;106;44200
DajData/NastavData;106;12900
Vloz;107;44200
Vloz;108;9400
Vymaz;107;13400
Vloz;108;9500
Vloz;109;9300
DajIndex;109;1277200
Vloz;110;44600
Vloz;111;44400
Vloz;112;43600
DajData/NastavData;112;13100
DajIndex;112;1290500
Vymaz;111;13300
Vymaz;110;44400
Vloz;111;9500
Vymaz;110;44600
DajData/NastavData;110;13100
Vloz;111;9200
Vymaz;110;44300
Vymaz;109;13300
Vloz;110;43900
Vloz;111;9500
Vymaz;110;13300
DajIndex;110;1270500
DajData/NastavData;110;13100
DajIndex;110;1281900
DajData/NastavData;110;13100
Vloz;111;9500
DajData/NastavData;111;13100
Vloz;112;9500
Vloz;113;9100
Vloz;114;44600
Vymaz;113;16700
DajData/NastavData;113;13100
DajData/NastavData;113;13000
Vymaz;112;13400
Vymaz;111;44400
Vymaz;110;43900
Vloz;111;9400
Vloz;112;44300
Vloz;113;44500
DajData/NastavData;113;13100
DajData/NastavData;113;13000
Vymaz;112;43900
Vloz;113;44500
Vymaz;112;13300
DajIndex;112;1298700
Vymaz;111;13200
Vymaz;110;13200
Vymaz;109;13100
Vloz;110;44100
Vloz;111;44000
DajData/NastavData;111;13100
Vloz;112;44100
Vloz;113;43800
Vymaz;112;44000
DajData/NastavData;112;12900
Vymaz;111;43600
DajIndex;111;1303400
DajData/NastavData;111;13500
Vymaz;110;44800
DajData/NastavData;110;13100
Vloz;111;44600
DajData/NastavData;111;13300
DajData/NastavData;111;12900
DajData/NastavData;111;12900
DajData/NastavData;111;12900
Vymaz;110;13300
Vloz;111;44500
Vymaz;110;43900
DajData/NastavData;110;13100
DajData/NastavData;110;13200
Vymaz;109;13500
DajData/NastavData;109;13100
DajData/NastavData;109;12900
DajIndex;109;1277600
Vloz;110;44200
Vymaz;109;44000
Vymaz;108;43600
Vloz;109;9400
DajData/NastavData;109;13100
DajData/NastavData;109;12900
Vymaz;108;44000
Vymaz;107;43500
Vloz;108;9300
Vloz;109;44400
DajIndex;109;1258200
DajData/NastavData;109;12900
Vymaz;108;44000
Vymaz;107;13200
Vymaz;106;44200
Vymaz;105;43600
Vymaz;104;43600
DajData/NastavData;104;13200
Vymaz;103;43800
Vymaz;102;43800
Vymaz;101;43600
Vymaz;100;47300
DajData/NastavData;100;13200
Vymaz;99;13500
DajData/NastavData;99;13300
Vloz;100;44500
Vymaz;99;44100
DajData/NastavData;99;12900
DajIndex;99;1146600
Vloz;100;44300
Vymaz;99;43800
DajData/NastavData;99;13000
Vymaz;98;43600
Vloz;99;44000
Vloz;100;44100
DajData/NastavData;100;13200
DajData/NastavData;100;12900
DajData/NastavData;100;13000
DajIndex;100;1161000
Vymaz;99;44100
Vloz;100;46400
Vloz;101;44600
DajIndex;101;1166600
Vymaz;100;43900
Vloz;101;44200
Vloz;102;43900
Vloz;103;9500
DajData/NastavData;103;13400
Vloz;104;9200
Vloz;105;44500
Vloz;106;44100
Vymaz;105;44000
DajData/NastavData;105;13200
Vloz;106;9500
Vymaz;105;44100
Vymaz;104;48600
DajData/NastavData;104;13100
Vloz;105;44000
DajData/NastavData;105;12800
Vloz;106;44000
DajData/NastavData;106;13000
Vloz;107;43700
Vymaz;106;43600
Vymaz;105;13100
DajData/NastavData;105;13000
Vloz;106;44000
DajData/NastavData;106;13100
Vloz;107;43800
DajData/NastavData;107;13100
DajIndex;107;1232300
Vymaz;106;54800
Vymaz;105;44700
Vymaz;104;43600
Vloz;105;9600
Vloz;106;9300
DajIndex;106;1237300
Vymaz;105;43900
Vloz;106;9600
DajIndex;106;1230600
Vymaz;105;44100
DajIndex;105;1218500
Vymaz;104;44200
DajData/NastavData;104;13100
Vymaz;103;43800
Vymaz;102;13300
DajData/NastavData;102;13100
DajData/NastavData;102;12900
DajData/NastavData;102;13000
DajData/NastavData;102;13000
Vloz;103;44600
Vloz;104;9400
DajIndex;104;1208000
Vymaz;103;43700
DajIndex;103;1198000
DajData/NastavData;103;13300
DajData/NastavData;103;13200
Vloz;104;44300
DajData/NastavData;104;13000
Vloz;105;9400
DajData/NastavData;105;13000
DajData/NastavData;105;13000
DajData/NastavData;105;13100
Vloz;106;9200
Vymaz;105;13400
DajData/NastavData;105;13100
Vymaz;104;43800
Vloz;105;43800
Vloz;106;9200
Vloz;107;44700
DajIndex;107;1250800
Vloz;108;9500
Vloz;109;44400
Vymaz;108;44000
Vymaz;107;43800
DajData/NastavData;107;13100
Vloz;108;9300
Vloz;109;44400
Vymaz;108;44200
Vloz;109;44000
Vloz;110;44200
Vloz;111;9600
Vloz;112;44600
DajData/NastavData;112;13000
DajData/NastavData;112;13100
Vymaz;111;46200
Vloz;112;44300
Vloz;113;43900
Vymaz;112;43800
Vymaz;111;43900
Vymaz;110;43900
DajData/NastavData;110;13100
Vloz;111;43900
Vloz;112;43700
DajIndex;112;1295600
Vloz;113;44500
Vymaz;112;45600
Vymaz;111;48400
DajIndex;111;1282700
Vymaz;110;43600
Vloz;111;43900
Vloz;112;43900
DajData/NastavData;112;13200
Vymaz;111;43700
Vymaz;110;43700
Vymaz;109;13300
Vloz;110;43700
Vymaz;109;13200
DajData/NastavData;109;13000
Vymaz;108;46000
DajData/NastavData;108;13100
Vymaz;107;43400
DajIndex;107;1246200
Vloz;108;44000
DajData/NastavData;108;13200
DajIndex;108;1255000
Vymaz;107;43800
Vloz;108;9800
Vymaz;107;13500
DajData/NastavData;107;14700
Vloz;108;43900
Vloz;109;43900
DajData/NastavData;109;13100
Vloz;110;44300
DajData/NastavData;110;13000
Vymaz;109;13300
Vloz;110;44100
Vloz;111;9400
DajIndex;111;1289800
Vloz;112;9500
DajIndex;112;1313700
DajIndex;112;1291900
Vymaz;111;13400
DajData/NastavData;111;13200
DajData/NastavData;111;13000
DajIndex;111;1291400
DajData/NastavData;111;13300
DajIndex;111;1284300
DajData/NastavData;111;13300
Vymaz;110;44200
DajData/NastavData;110;13100
Vloz;111;9700
Vymaz;110;44400
Vloz;111;9400
Vloz;112;9400
Vymaz;111;44300
Vymaz;110;43700
Vloz;111;43900
Vymaz;110;44000
DajData/NastavData;110;13100
Vymaz;109;13400
DajData/NastavData;109;13200
Vymaz;108;48800
DajData/NastavData;108;13200
Vymaz;107;44000
Vymaz;106;43800
Vymaz;105;43600
Vloz;106;47100
Vymaz;105;43800
DajData/NastavData;105;13000
DajData/NastavData;105;12900
Vloz;106;9300
Vymaz;105;13400
Vloz;106;44100
Vymaz;105;13200
Vloz;106;43900
DajData/NastavData;106;13100
Vymaz;105;13600
DajData/NastavData;105;13100
DajIndex;105;1220600
Vloz;106;43900
Vymaz;105;13300
Vloz;106;9500
DajData/NastavData;106;12900
DajData/NastavData;106;12900
Vloz;107;44500
DajData/NastavData;107;13200
DajIndex;107;1239200
Vloz;108;9500
DajData/NastavData;108;13300
DajData/NastavData;108;12900
Vloz;109;44900
Vymaz;108;44000
DajData/NastavData;108;13000
Vloz;109;9800
Vloz;110;9700
Vloz;111;44100
Vymaz;110;43700
Vymaz;109;44100
Vloz;110;43900
Vloz;111;44300
Vymaz;110;44100
Vymaz;109;43500
DajData/NastavData;109;13200
Vloz;110;44400
Vymaz;109;13200
Vloz;110;9500
Vloz;111;9300
Vymaz;110;44600
Vymaz;109;13200
Vymaz;108;44100
Vloz;109;53400
Vymaz;108;13500
DajData/NastavData;108;13100
Vymaz;107;13300
Vloz;108;44500
Vloz;109;44000
DajData/NastavData;109;13100
Vloz;110;9400
Vloz;111;44300
Vymaz;110;13100
Vymaz;109;43800
Vloz;110;9400
Vymaz;109;44300
DajIndex;109;1266800
DajData/NastavData;109;13200
DajData/NastavData;109;13200
Vymaz;108;44000
Vymaz;107;13200
Vloz;108;44500
Vymaz;107;13300
Vymaz;106;13100
Vloz;107;44500
Vloz;108;43900
DajData/NastavData;108;13000
Vloz;109;44000
Vloz;110;9300
DajIndex;110;1274700
Vymaz;109;13300
Vymaz;108;44500
Vymaz;107;45300
Vloz;108;9500
Vloz;109;44200
Vymaz;108;43900
Vloz;109;9300
DajData/NastavData;109;13000
Vymaz;108;13300
Vymaz;107;13000
Vymaz;106;13300
DajData/NastavData;106;13300
Vloz;107;44300
DajData/NastavData;107;12900
Vymaz;106;13200
Vymaz;105;49800
Vloz;106;9700
Vymaz;105;44100
Vymaz;104;43600
Vloz;105;44300
DajData/NastavData;105;13100
DajData/NastavData;105;13000
Vloz;106;43900
Vloz;107;44100
Vloz;108;44000
Vloz;109;9500
DajData/NastavData;109;13000
Vymaz;108;44400
DajData/NastavData;108;13000
Vloz;109;9400
Vymaz;108;13400
DajData/NastavData;108;13200
Vymaz;107;44400
Vloz;108;44000
Vloz;109;9200
Vymaz;108;13500
DajIndex;108;1251400
DajData/NastavData;108;13200
Vymaz;107;44200
Vymaz;106;43900
Vymaz;105;43600
Vymaz;104;43500
Vymaz;103;13200
Vloz;104;44300
Vymaz;103;43900
Vymaz;102;43600
Vymaz;101;43800
DajData/NastavData;101;13200
Vymaz;100;44100
Vymaz;99;47000
Vymaz;98;13700
Vymaz;97;44000
Vloz;98;9400
Vloz;99;9200
Vymaz;98;50100
Vymaz;97;43800
Vymaz;96;13300
DajData/NastavData;96;13000
Vymaz;95;13100
DajData/NastavData;95;12800
Vymaz;94;44500
DajIndex;94;1094500
Vloz;95;9500
DajIndex;95;1110200
Vymaz;94;13300
Vloz;95;9300
Vymaz;94;13300
Vloz;95;9300
DajIndex;95;1110500
Vymaz;94;44400
Vymaz;93;13200
Vloz;94;9400
Vloz;95;9300
Vloz;96;44300
Vymaz;95;43600
Vloz;96;44100
DajData/NastavData;96;13100
Vymaz;95;13300
DajData/NastavData;95;13000
Vymaz;94;13300
Vymaz;93;13300
Vloz;94;44500
DajIndex;94;1296300
DajData/NastavData;94;14000
DajData/NastavData;94;13300
DajData/NastavData;94;13700
Vloz;95;10000
Vloz;96;52700
Vloz;97;14200
Vloz;98;71100
Vymaz;97;84200
Vloz;98;63400
Vymaz;97;90700
Vloz;98;88700
Vymaz;97;31400
Vymaz;96;68200
DajData/NastavData;96;22400
Vymaz;95;73200
Vloz;96;73700
Vymaz;95;23100
Vloz;96;73000
DajData/NastavData;96;21900
Vloz;97;16800
Vloz;98;79400
DajData/NastavData;98;17900
Vymaz;97;44300
Vymaz;96;66400
DajData/NastavData;96;13600
Vloz;97;44700
Vymaz;96;45700
DajIndex;96;1181500
Vloz;97;10200
Vymaz;96;44600
DajData/NastavData;96;13200
Vymaz;95;44100
Vloz;96;9400
Vymaz;95;43900
Vloz;96;46200
DajIndex;96;1109200
Vymaz;95;43900
Vloz;96;43800
Vloz;97;9500
DajData/NastavData;97;13100
Vloz;98;44100
Vymaz;97;44100
Vloz;98;9500
Vloz;99;44200
Vymaz;98;43500
Vymaz;97;13300
DajData/NastavData;97;12900
Vymaz;96;43600
Vymaz;95;13400
Vloz;96;43900
Vloz;97;44000
Vymaz;96;44000
Vloz;97;44100
DajIndex;97;1119900
DajIndex;97;1119800
Vymaz;96;43700
Vymaz;95;43900
