Operacia;PocetPrvkov;TrvanieOperacie
Vymaz;185;13300
Vloz;186;44500
Vymaz;185;44100
Vloz;186;44000
Vymaz;185;43800
Vloz;186;47400
Vymaz;185;13500
Vymaz;184;44500
Vymaz;183;44100
Vloz;184;44500
Vloz;185;9700
Vloz;186;44600
Vloz;187;44400
Vloz;188;9400
Vymaz;187;13500
Vloz;188;44500
Vloz;189;45700
Vloz;190;44200
Vloz;191;43900
Vloz;192;44100
Vymaz;191;13300
Vloz;192;44500
Vymaz;191;13200
Vloz;192;44900
Vloz;193;44000
Vymaz;192;43700
Vloz;193;44100
Vymaz;192;13400
Vloz;193;44400
Vymaz;192;13400
Vymaz;191;44400
Vloz;192;44200
Vymaz;191;45700
DajIndex;191;2238000
Vymaz;190;13300
Vymaz;189;44100
DajIndex;189;2189000
Vymaz;188;44400
Vymaz;187;43700
Vloz;188;44800
Vymaz;187;13300
Vloz;188;44500
Vymaz;187;45400
DajIndex;187;2352100
Vloz;188;11200
Vloz;189;45500
Vloz;190;44400
Vloz;191;44200
DajData/NastavData;191;13200
Vymaz;190;44500
Vymaz;189;44500
Vymaz;188;43900
Vymaz;187;44000
Vloz;188;43900
Vloz;189;44100
Vloz;190;9500
Vymaz;189;43900
Vymaz;188;43800
Vymaz;187;44200
Vymaz;186;43800
Vloz;187;9600
Vymaz;186;44400
DajIndex;186;2162900
Vymaz;185;13400
Vloz;186;9500
Vloz;187;9400
Vymaz;186;45300
Vymaz;185;65600
Vymaz;184;70600
Vymaz;183;47200
Vymaz;182;13900
Vymaz;181;45000
Vymaz;180;14000
Vymaz;179;13600
Vymaz;178;44300
DajIndex;178;2136500
Vymaz;177;44200
DajIndex;177;2074000
Vymaz;176;13300
Vloz;177;45100
Vloz;178;9900
Vloz;179;44200
Vloz;180;9700
Vymaz;179;44400
Vymaz;178;44200
DajIndex;178;2114600
DajIndex;178;2208800
Vymaz;177;45700
Vymaz;176;43900
Vymaz;175;13300
Vloz;176;9600
Vloz;177;45000
Vloz;178;46000
Vloz;179;46700
DajIndex;179;2133400
Vymaz;178;44500
DajData/NastavData;178;13200
Vloz;179;9600
Vloz;180;44900
DajIndex;180;2166800
Vymaz;179;44400
Vymaz;178;13500
Vymaz;177;43800
Vymaz;176;13200
Vloz;177;44300
Vymaz;176;13300
Vloz;177;44800
Vymaz;176;13200
Vloz;177;44300
Vloz;178;44100
DajIndex;178;2095600
Vloz;179;44400
Vymaz;178;44100
Vloz;179;43900
DajData/NastavData;179;22800
Vloz;180;44900
Vloz;181;44100
Vymaz;180;44600
Vymaz;179;43800
Vloz;180;9800
Vloz;181;9500
Vloz;182;44200
Vloz;183;44100
Vloz;184;9300
Vymaz;183;13400
Vloz;184;44600
Vymaz;183;43800
Vymaz;182;13400
DajIndex;182;2165900
Vymaz;181;44900
Vymaz;180;13300
DajData/NastavData;180;13100
Vymaz;179;13400
Vloz;180;9600
Vymaz;179;44600
Vloz;180;9600
Vymaz;179;43900
Vymaz;178;43700
Vloz;179;44400
Vymaz;178;13200
DajData/NastavData;178;13100
Vymaz;177;13300
Vloz;178;44300
Vymaz;177;43800
Vymaz;176;13300
Vymaz;175;44000
Vloz;176;9700
Vloz;177;9500
Vymaz;176;49600
Vymaz;175;43900
DajData/NastavData;175;13200
Vloz;176;44500
Vloz;177;9500
Vymaz;176;13300
Vloz;177;44000
Vloz;178;44400
Vymaz;177;43600
Vymaz;176;43800
Vloz;177;9500
Vloz;178;44200
Vloz;179;43800
Vymaz;178;43900
Vymaz;177;13300
DajIndex;177;2122700
Vymaz;176;35800
Vymaz;175;15100
Vymaz;174;13500
Vymaz;173;48100
Vloz;174;44800
Vloz;175;9900
Vymaz;174;44300
Vloz;175;9600
Vymaz;174;13400
Vloz;175;9500
Vloz;176;44200
Vymaz;175;13500
Vymaz;174;43900
Vymaz;173;13400
Vymaz;172;13800
Vloz;173;44500
Vymaz;172;13100
Vloz;173;9600
Vloz;174;48700
Vymaz;173;13400
Vloz;174;44600
DajData/NastavData;174;13100
Vymaz;173;13200
Vymaz;172;44500
Vymaz;171;43900
Vloz;172;44100
Vymaz;171;43900
Vloz;172;44200
Vloz;173;44100
Vymaz;172;44200
Vymaz;171;13500
Vloz;172;44500
Vloz;173;43800
DajIndex;173;2121200
Vloz;174;45300
Vloz;175;44600
Vymaz;174;44200
Vloz;175;44500
Vloz;176;44000
Vloz;177;9600
Vloz;178;44600
DajIndex;178;2100900
Vymaz;177;14000
Vloz;178;44500
Vymaz;177;43600
Vymaz;176;44200
Vloz;177;44400
Vymaz;176;48300
Vymaz;175;13300
DajData/NastavData;175;13300
Vymaz;174;13400
Vymaz;173;44400
Vloz;174;9700
Vymaz;173;44100
Vymaz;172;13500
Vloz;173;44900
Vloz;174;44300
Vymaz;173;44000
Vymaz;172;43900
Vymaz;171;13300
Vymaz;170;44200
Vloz;171;44300
DajData/NastavData;171;13300
Vymaz;170;44300
Vloz;171;48500
Vloz;172;44700
Vymaz;171;43900
Vymaz;170;13400
DajData/NastavData;170;13000
Vloz;171;44600
Vymaz;170;43600
Vloz;171;44300
Vloz;172;44500
Vymaz;171;44000
Vymaz;170;13300
Vymaz;169;43800
DajData/NastavData;169;13100
DajIndex;169;1967600
Vymaz;168;13300
DajData/NastavData;168;13200
DajData/NastavData;168;13100
Vloz;169;44800
Vymaz;168;43700
Vloz;169;14000
Vloz;170;45100
Vymaz;169;44000
Vymaz;168;43900
Vymaz;167;13400
DajData/NastavData;167;13200
Vloz;168;44500
Vloz;169;44800
Vloz;170;9500
Vloz;171;44300
DajData/NastavData;171;13000
Vymaz;170;43900
DajData/NastavData;170;13200
Vloz;171;44300
Vymaz;170;43900
Vymaz;169;13400
DajData/NastavData;169;13100
Vymaz;168;47100
Vymaz;167;28700
Vloz;168;24000
Vymaz;167;14200
Vloz;168;9800
Vloz;169;15000
Vloz;170;80500
Vymaz;169;21800
DajIndex;169;3435300
Vymaz;168;48600
Vymaz;167;86400
Vloz;168;45200
Vymaz;167;45700
Vymaz;166;44200
DajData/NastavData;166;13200
Vloz;167;9700
Vymaz;166;13500
Vymaz;165;44000
Vymaz;164;13500
Vymaz;163;44100
Vloz;164;9600
Vymaz;163;44500
Vymaz;162;13200
Vloz;163;44800
Vloz;164;56500
Vloz;165;91500
Vloz;166;77700
Vloz;167;23500
Vymaz;166;22700
Vymaz;165;45500
Vloz;166;10000
Vloz;167;45000
Vymaz;166;13300
Vymaz;165;44600
Vymaz;164;43600
DajData/NastavData;164;13200
Vloz;165;44300
Vymaz;164;19300
Vymaz;163;13600
DajData/NastavData;163;13200
Vymaz;162;13300
Vloz;163;9800
Vloz;164;44400
Vymaz;163;44500
Vymaz;162;44200
Vloz;163;44300
DajData/NastavData;163;13000
Vymaz;162;13500
Vloz;163;9700
Vymaz;162;44000
Vymaz;161;13400
DajIndex;161;2549400
Vymaz;160;45400
DajIndex;160;1889800
Vymaz;159;44700
Vloz;160;45000
Vymaz;159;43900
Vloz;160;44500
Vymaz;159;44200
Vloz;160;45000
Vloz;161;44200
Vloz;162;44600
Vymaz;161;44200
Vymaz;160;13500
Vloz;161;51300
Vloz;162;44300
Vymaz;161;44200
Vymaz;160;13700
Vymaz;159;43700
Vymaz;158;44100
Vymaz;157;44400
DajData/NastavData;157;13100
Vymaz;156;43800
Vymaz;155;44100
Vymaz;154;44400
Vloz;155;9900
Vloz;156;9400
Vloz;157;9200
Vymaz;156;44400
Vymaz;155;13500
DajData/NastavData;155;13100
DajData/NastavData;155;13100
Vymaz;154;83000
DajIndex;154;1828500
Vloz;155;9900
Vymaz;154;14000
Vymaz;153;44300
Vymaz;152;44200
Vymaz;151;43900
Vloz;152;9500
Vymaz;151;44000
Vymaz;150;13600
Vymaz;149;43900
Vloz;150;9600
Vloz;151;45000
Vymaz;150;13400
Vloz;151;9500
DajData/NastavData;151;13100
Vymaz;150;13400
Vloz;151;9500
Vymaz;150;44600
DajIndex;150;1794500
Vymaz;149;43700
Vymaz;148;43800
Vymaz;147;43900
Vymaz;146;43800
Vloz;147;44200
Vloz;148;63100
Vloz;149;15000
Vloz;150;68200
Vloz;151;45700
Vloz;152;9700
DajIndex;152;1781900
Vymaz;151;44600
Vloz;152;44700
Vymaz;151;13400
Vloz;152;44600
Vymaz;151;44000
Vloz;152;9500
Vloz;153;44400
Vloz;154;9500
Vloz;155;44700
Vymaz;154;44300
DajData/NastavData;154;13200
Vloz;155;44400
Vymaz;154;43900
Vymaz;153;13700
Vymaz;152;44000
Vymaz;151;44000
Vymaz;150;13300
Vloz;151;9600
Vloz;152;9400
Vymaz;151;43900
Vloz;152;9500
Vymaz;151;44000
Vloz;152;44300
Vloz;153;44000
Vloz;154;44000
DajData/NastavData;154;13200
DajData/NastavData;154;12800
Vymaz;153;44000
Vymaz;152;43800
Vloz;153;43900
Vymaz;152;48400
Vloz;153;44400
Vloz;154;44100
Vloz;155;43900
Vymaz;154;43600
Vymaz;153;13400
Vloz;154;9600
Vymaz;153;44400
Vymaz;152;13300
Vymaz;151;16400
Vymaz;150;43800
Vloz;151;44100
Vymaz;150;43700
Vymaz;149;43800
Vymaz;148;43800
Vloz;149;9500
Vloz;150;44400
Vymaz;149;93500
Vloz;150;16500
Vymaz;149;20100
Vymaz;148;89200
DajData/NastavData;148;21400
DajIndex;148;3082800
Vloz;149;77200
Vymaz;148;74000
Vloz;149;71500
Vymaz;148;66800
Vloz;149;74200
Vymaz;148;22300
Vloz;149;71400
Vloz;150;73700
Vymaz;149;21600
Vloz;150;74000
Vymaz;149;21300
Vloz;150;71600
Vloz;151;16400
Vymaz;150;71600
Vloz;151;67700
Vloz;152;73700
Vloz;153;73000
Vloz;154;71300
Vloz;155;71000
Vymaz;154;21400
Vloz;155;14700
Vloz;156;69700
Vymaz;155;73300
Vloz;156;69800
Vloz;157;68700
Vloz;158;15200
Vymaz;157;72600
Vloz;158;14800
Vymaz;157;73700
Vloz;158;14900
Vloz;159;74200
Vymaz;158;21400
Vymaz;157;72700
Vymaz;156;21000
Vymaz;155;117300
Vymaz;154;14100
Vloz;155;44900
Vymaz;154;44700
Vloz;155;44300
Vloz;156;9600
Vymaz;155;13600
Vymaz;154;13400
Vymaz;153;13200
Vloz;154;9500
Vymaz;153;44400
Vymaz;152;44100
Vloz;153;9400
Vymaz;152;44700
Vloz;153;44600
Vloz;154;45900
Vymaz;153;44000
Vloz;154;44500
Vymaz;153;43800
Vymaz;152;44100
Vymaz;151;43800
Vloz;152;44100
Vloz;153;44200
Vloz;154;44200
Vymaz;153;44000
Vymaz;152;13200
Vymaz;151;13200
DajData/NastavData;151;13200
DajData/NastavData;151;13000
Vymaz;150;13300
Vymaz;149;13100
Vymaz;148;44100
Vloz;149;45800
Vymaz;148;13700
Vymaz;147;13100
Vymaz;146;43500
Vloz;147;9600
Vloz;148;44300
Vloz;149;9500
Vymaz;148;44200
Vymaz;147;43800
Vloz;148;44200
Vloz;149;44000
Vymaz;148;43700
Vloz;149;44100
Vymaz;148;43600
Vymaz;147;44200
Vloz;148;44100
DajIndex;148;1749700
Vloz;149;44700
Vymaz;148;13300
Vloz;149;44200
Vymaz;148;44000
Vloz;149;44300
Vymaz;148;43900
Vloz;149;101600
Vloz;150;79000
Vymaz;149;49000
DajData/NastavData;149;13500
Vloz;150;44800
DajData/NastavData;150;13800
Vloz;151;119000
Vymaz;150;98400
Vloz;151;69400
Vloz;152;69200
Vloz;153;61000
Vymaz;152;44700
DajData/NastavData;152;13500
Vloz;153;44500
Vymaz;152;13200
Vloz;153;45100
Vymaz;152;44000
Vymaz;151;44500
Vloz;152;44400
Vloz;153;10000
Vloz;154;44600
Vloz;155;44500
Vymaz;154;44100
Vloz;155;45300
DajIndex;155;2300500
Vloz;156;76100
DajData/NastavData;156;22200
DajIndex;156;2206900
Vymaz;155;48400
Vloz;156;45600
Vymaz;155;45100
Vymaz;154;13500
Vymaz;153;124000
Vloz;154;71200
Vymaz;153;44900
Vloz;154;44200
Vymaz;153;44200
Vymaz;152;44100
Vloz;153;44400
Vloz;154;45300
Vloz;155;44800
Vloz;156;9700
Vymaz;155;13600
Vymaz;154;44200
Vloz;155;44100
Vloz;156;9600
Vymaz;155;44300
Vloz;156;44700
Vloz;157;44000
Vloz;158;44400
Vloz;159;9600
Vloz;160;44500
Vloz;161;9500
Vloz;162;44100
Vymaz;161;13600
DajIndex;161;1910900
Vymaz;160;43800
DajData/NastavData;160;13400
DajData/NastavData;160;13600
Vymaz;159;44500
Vymaz;158;44200
Vymaz;157;44000
Vymaz;156;44500
Vymaz;155;13200
Vymaz;154;13400
Vloz;155;9500
Vloz;156;44400
Vloz;157;44000
Vymaz;156;13300
Vymaz;155;44100
Vloz;156;9600
Vymaz;155;44400
Vloz;156;44500
Vymaz;155;13500
Vloz;156;44700
Vloz;157;49000
Vymaz;156;44400
Vymaz;155;13300
DajIndex;155;1812800
DajIndex;155;1857300
Vymaz;154;13200
Vloz;155;44900
Vloz;156;47400
Vymaz;155;13400
Vymaz;154;44200
Vymaz;153;44500
Vloz;154;44400
Vloz;155;44100
Vloz;156;44200
DajIndex;156;1853000
Vloz;157;9600
Vymaz;156;44300
Vloz;157;44500
Vymaz;156;13400
Vloz;157;44400
Vloz;158;9500
Vymaz;157;44300
Vloz;158;43900
Vloz;159;9900
Vloz;160;43800
Vloz;161;9500
Vloz;162;9500
Vymaz;161;13200
Vymaz;160;44800
Vymaz;159;13600
Vloz;160;9500
Vymaz;159;44600
Vloz;160;9500
Vymaz;159;13600
Vymaz;158;44000
Vymaz;157;43900
Vymaz;156;44100
Vloz;157;9600
Vloz;158;9400
Vloz;159;44600
Vymaz;158;44000
DajIndex;158;2127300
DajData/NastavData;158;95300
Vymaz;157;132400
Vymaz;156;17100
Vymaz;155;19200
DajIndex;155;1807800
Vloz;156;44800
Vymaz;155;44100
Vloz;156;44500
Vymaz;155;44300
Vloz;156;9700
Vloz;157;9400
Vloz;158;44700
Vloz;159;9300
Vymaz;158;44100
Vloz;159;44600
DajData/NastavData;159;13300
Vymaz;158;13400
Vymaz;157;43900
Vloz;158;44400
Vloz;159;44100
Vloz;160;9500
Vymaz;159;49600
Vymaz;158;43800
Vymaz;157;44100
Vymaz;156;44000
Vloz;157;44300
Vloz;158;9600
Vloz;159;44600
Vymaz;158;44000
Vloz;159;44000
Vloz;160;9400
Vymaz;159;13300
DajIndex;159;1846100
Vymaz;158;13200
DajData/NastavData;158;13300
Vymaz;157;13300
Vloz;158;44500
Vloz;159;43800
Vymaz;158;44100
Vymaz;157;17100
Vloz;158;9700
Vymaz;157;44600
Vloz;158;44200
DajIndex;158;1819100
Vymaz;157;14800
Vloz;158;44500
Vymaz;157;13300
Vymaz;156;43800
Vymaz;155;51700
Vymaz;154;43700
Vymaz;153;44300
DajData/NastavData;153;13300
Vymaz;152;43900
Vloz;153;15600
Vloz;154;46000
Vloz;155;44200
Vloz;156;44200
Vymaz;155;13800
Vymaz;154;44200
Vloz;155;9300
Vloz;156;44600
Vloz;157;44400
Vymaz;156;44400
Vloz;157;44200
Vymaz;156;43800
Vymaz;155;13500
Vymaz;154;44200
Vloz;155;9500
Vloz;156;44000
Vloz;157;44000
Vloz;158;9500
Vloz;159;44900
Vymaz;158;43900
Vymaz;157;43800
Vymaz;156;43400
Vloz;157;44100
Vloz;158;44000
DajData/NastavData;158;13400
Vymaz;157;13600
DajData/NastavData;157;13100
Vymaz;156;44400
Vloz;157;44100
DajData/NastavData;157;13300
Vymaz;156;44100
Vloz;157;9500
Vloz;158;9600
Vymaz;157;44400
Vloz;158;9600
Vymaz;157;44400
Vloz;158;44200
DajIndex;158;1836800
Vloz;159;44400
Vymaz;158;44000
Vymaz;157;13400
DajData/NastavData;157;13100
Vymaz;156;13300
Vloz;157;9600
Vloz;158;9500
Vymaz;157;13300
DajIndex;157;1933500
Vloz;158;10600
Vymaz;157;47600
Vloz;158;47200
Vloz;159;44600
Vloz;160;44400
Vloz;161;44500
Vloz;162;43800
Vloz;163;43800
Vymaz;162;44300
DajIndex;162;2050200
Vymaz;161;45700
Vloz;162;44900
Vymaz;161;13500
DajIndex;161;1865100
Vymaz;160;44000
DajIndex;160;1844800
Vymaz;159;44400
Vymaz;158;43900
Vymaz;157;43600
Vymaz;156;13300
Vymaz;155;44200
Vloz;156;46800
Vloz;157;44100
DajIndex;157;1810400
Vloz;158;44000
Vloz;159;44500
Vymaz;158;44200
Vymaz;157;13300
Vloz;158;9500
Vymaz;157;13500
DajIndex;157;1823800
DajIndex;157;1834400
Vloz;158;9900
Vymaz;157;13500
Vymaz;156;13200
Vloz;157;44500
Vloz;158;9500
Vloz;159;44400
Vloz;160;44300
Vloz;161;44000
Vymaz;160;44000
Vymaz;159;44100
DajData/NastavData;159;13200
DajData/NastavData;159;13200
Vymaz;158;13500
Vloz;159;44500
Vloz;160;44200
Vymaz;159;44200
Vymaz;158;13400
Vloz;159;44300
Vloz;160;12000
Vymaz;159;67200
Vloz;160;11200
DajIndex;160;1959700
Vloz;161;48100
DajData/NastavData;161;14100
DajIndex;161;1932400
Vymaz;160;96100
Vloz;161;10500
Vymaz;160;44800
Vloz;161;9600
Vloz;162;44700
Vymaz;161;44900
Vymaz;160;43700
Vymaz;159;44100
Vymaz;158;43800
Vloz;159;16300
Vymaz;158;44900
Vloz;159;9600
Vymaz;158;44200
Vloz;159;44000
Vymaz;158;43500
Vymaz;157;43600
Vloz;158;9500
Vloz;159;44300
Vymaz;158;43900
Vloz;159;43900
Vymaz;158;20200
Vymaz;157;13500
Vymaz;156;44000
Vloz;157;9500
Vymaz;156;43900
DajData/NastavData;156;13200
DajData/NastavData;156;13000
Vloz;157;44900
Vloz;158;9300
DajData/NastavData;158;13000
Vymaz;157;44300
Vymaz;156;13300
Vloz;157;44600
Vloz;158;9600
Vloz;159;44700
Vymaz;158;44100
Vymaz;157;13200
Vloz;158;44300
Vloz;159;44000
Vloz;160;9500
Vloz;161;9400
Vloz;162;44000
Vymaz;161;44200
Vloz;162;43700
Vloz;163;51100
Vloz;164;44900
Vloz;165;43900
Vloz;166;44200
Vloz;167;9600
DajData/NastavData;167;13100
Vloz;168;44000
Vymaz;167;44400
Vloz;168;44000
Vloz;169;44200
Vymaz;168;43900
Vymaz;167;43800
Vloz;168;44400
DajIndex;168;2002700
DajData/NastavData;168;13400
DajIndex;168;2014800
Vloz;169;10000
Vymaz;168;14900
Vloz;169;44900
Vymaz;168;44000
Vloz;169;9400
Vymaz;168;13400
Vloz;169;44500
Vloz;170;44200
Vloz;171;44300
Vymaz;170;13400
DajIndex;170;2041100
Vymaz;169;44200
Vymaz;168;13300
DajIndex;168;2283000
Vloz;169;13000
Vloz;170;45100
Vymaz;169;44400
Vloz;170;44500
Vymaz;169;44000
Vloz;170;9600
Vymaz;169;13600
Vloz;170;9500
Vloz;171;44600
Vymaz;170;43800
Vymaz;169;13200
DajIndex;169;2009400
Vymaz;168;43900
Vloz;169;44400
Vloz;170;9900
Vloz;171;44100
Vloz;172;44000
DajIndex;172;2440800
Vloz;173;46300
Vloz;174;44700
Vloz;175;44500
DajIndex;175;2026700
Vymaz;174;44900
Vymaz;173;13500
Vloz;174;44500
Vloz;175;44000
Vloz;176;9800
Vloz;177;44300
Vloz;178;44000
DajData/NastavData;178;13100
Vymaz;177;44600
Vymaz;176;13300
Vloz;177;97200
Vloz;178;73100
Vymaz;177;60100
Vloz;178;44500
Vloz;179;9700
Vloz;180;44200
Vloz;181;44100
Vymaz;180;13500
Vloz;181;63700
DajIndex;181;2118300
Vymaz;180;44600
Vloz;181;9900
Vloz;182;45000
Vymaz;181;13600
Vymaz;180;13200
Vymaz;179;13300
Vloz;180;44500
Vloz;181;9600
Vymaz;180;44500
Vymaz;179;44400
Vymaz;178;43700
Vymaz;177;44300
Vloz;178;9700
Vymaz;177;13400
Vloz;178;46600
Vloz;179;9600
Vloz;180;44500
Vymaz;179;44400
DajData/NastavData;179;13300
DajData/NastavData;179;16900
Vymaz;178;44200
Vymaz;177;13400
Vymaz;176;43800
Vloz;177;9600
Vloz;178;44500
Vloz;179;44700
Vloz;180;9500
Vymaz;179;44600
Vymaz;178;13200
Vloz;179;43900
Vloz;180;44100
Vloz;181;43800
Vymaz;180;19600
Vloz;181;11500
Vymaz;180;44400
Vymaz;179;13800
Vymaz;178;43600
Vymaz;177;43900
Vymaz;176;43900
Vymaz;175;43700
Vymaz;174;43900
Vymaz;173;43800
Vloz;174;9800
Vymaz;173;44000
Vloz;174;9700
Vloz;175;44900
Vloz;176;9500
Vymaz;175;13500
Vymaz;174;44400
Vloz;175;46900
Vloz;176;44100
Vymaz;175;44200
Vymaz;174;13300
Vloz;175;44600
Vymaz;174;43700
Vymaz;173;13500
Vloz;174;44300
Vymaz;173;13200
Vloz;174;44500
Vymaz;173;43800
Vymaz;172;43700
Vloz;173;44000
Vymaz;172;43800
Vloz;173;44500
Vymaz;172;44000
Vymaz;171;45700
Vloz;172;45000
DajData/NastavData;172;13200
Vloz;173;9500
Vymaz;172;44600
Vloz;173;44500
Vloz;174;44500
DajIndex;174;2218100
DajData/NastavData;174;13500
Vloz;175;45500
Vymaz;174;44100
DajData/NastavData;174;13300
Vloz;175;50600
Vloz;176;44300
Vloz;177;44000
Vloz;178;45000
Vloz;179;44300
Vloz;180;44500
DajData/NastavData;180;13200
Vloz;181;9700
Vymaz;180;44400
Vymaz;179;43900
Vloz;180;44400
Vymaz;179;43700
Vloz;180;43900
Vymaz;179;13300
DajIndex;179;2274700
Vymaz;178;45400
Vymaz;177;13700
Vloz;178;44600
DajIndex;178;2081700
Vymaz;177;43800
Vloz;178;9800
Vloz;179;44900
Vloz;180;9600
Vloz;181;44700
Vloz;182;44000
Vymaz;181;13300
Vloz;182;44100
Vloz;183;48200
Vloz;184;44000
Vymaz;183;13200
Vloz;184;44100
Vloz;185;44800
Vymaz;184;43800
Vymaz;183;13400
Vloz;184;44200
Vymaz;183;43800
Vymaz;182;44800
Vloz;183;10000
Vloz;184;44800
Vloz;185;25700
DajIndex;185;2497600
Vloz;186;45300
Vymaz;185;13500
Vymaz;184;44400
Vloz;185;44300
Vloz;186;44000
Vymaz;185;43900
DajIndex;185;2296500
Vloz;186;44900
Vymaz;185;44400
DajIndex;185;2193200
Vymaz;184;44100
Vloz;185;9600
Vymaz;184;44100
Vymaz;183;43500
Vloz;184;9500
Vymaz;183;13500
Vloz;184;9700
Vloz;185;44700
Vloz;186;13100
Vloz;187;9200
Vymaz;186;13400
Vloz;187;11000
Vloz;188;44600
Vloz;189;9500
Vloz;190;44200
DajData/NastavData;190;13300
Vloz;191;9300
Vloz;192;9300
DajIndex;192;2279400
Vloz;193;45300
Vymaz;192;43500
Vymaz;191;43800
Vymaz;190;13300
Vymaz;189;43900
Vloz;190;9600
DajIndex;190;2442100
Vymaz;189;44900
Vloz;190;46100
Vloz;191;9900
Vloz;192;48800
Vymaz;191;28400
Vloz;192;118600
Vymaz;191;92800
Vymaz;190;15500
Vymaz;189;13300
Vymaz;188;13300
Vymaz;187;13200
Vymaz;186;13800
Vloz;187;10000
Vymaz;186;44200
Vymaz;185;43800
Vymaz;184;43700
Vymaz;183;43900
Vloz;184;44400
Vloz;185;44100
Vymaz;184;44200
Vymaz;183;44000
Vymaz;182;50200
Vloz;183;44600
Vymaz;182;44700
DajIndex;182;2299300
Vymaz;181;13900
Vymaz;180;45300
Vloz;181;9800
Vloz;182;9600
Vloz;183;44700
Vloz;184;9300
DajData/NastavData;184;13000
Vymaz;183;44200
Vloz;184;58800
Vymaz;183;46100
Vloz;184;45100
Vloz;185;44300
Vloz;186;9600
Vloz;187;43800
Vymaz;186;44200
Vloz;187;44200
Vymaz;186;13300
Vymaz;185;13600
Vloz;186;9500
Vymaz;185;13400
Vymaz;184;13100
Vloz;185;9400
Vymaz;184;44300
Vymaz;183;43800
Vloz;184;9500
Vymaz;183;44400
Vloz;184;63100
DajData/NastavData;184;13500
Vymaz;183;44300
Vymaz;182;44100
Vloz;183;44300
Vloz;184;44100
Vloz;185;9600
Vymaz;184;13400
Vymaz;183;44000
Vymaz;182;44000
Vloz;183;43900
Vloz;184;44100
DajData/NastavData;184;13200
Vloz;185;44600
Vloz;186;44200
Vloz;187;44200
Vymaz;186;44500
Vloz;187;44000
DajIndex;187;2158500
Vloz;188;9900
Vymaz;187;44300
Vloz;188;44000
Vymaz;187;44600
Vloz;188;44000
Vymaz;187;13300
Vymaz;186;13300
Vloz;187;43900
Vymaz;186;13300
Vloz;187;44400
Vymaz;186;44300
Vymaz;185;45200
Vloz;186;44100
Vymaz;185;43800
DajData/NastavData;185;13100
Vymaz;184;44200
DajIndex;184;2142100
Vloz;185;44400
Vymaz;184;44100
Vymaz;183;44200
Vymaz;182;43500
Vloz;183;47500
Vymaz;182;13400
Vymaz;181;13300
Vloz;182;44500
Vymaz;181;13200
Vymaz;180;17400
Vymaz;179;44400
Vloz;180;9600
Vymaz;179;44200
Vloz;180;44000
Vloz;181;44100
Vymaz;180;43600
Vymaz;179;13400
Vymaz;178;44300
Vymaz;177;43600
Vymaz;176;44300
DajIndex;176;2037200
Vloz;177;44300
Vymaz;176;44200
Vymaz;175;43800
Vymaz;174;45300
Vymaz;173;13200
Vymaz;172;18400
Vloz;173;9900
DajData/NastavData;173;16100
Vloz;174;45000
Vymaz;173;13500
Vloz;174;44400
Vloz;175;44100
Vymaz;174;43700
Vloz;175;44000
Vymaz;174;13400
Vymaz;173;43800
Vymaz;172;44000
Vloz;173;44200
Vloz;174;44500
DajIndex;174;2013400
Vymaz;173;45800
Vymaz;172;44100
Vloz;173;9600
Vloz;174;9400
DajData/NastavData;174;13100
Vymaz;173;44100
Vloz;174;44100
Vymaz;173;43600
Vloz;174;44000
Vymaz;173;13400
Vloz;174;44600
Vymaz;173;44000
Vloz;174;44000
Vloz;175;43800
Vymaz;174;43800
Vloz;175;44400
Vloz;176;45600
Vymaz;175;43900
Vymaz;174;43700
Vloz;175;43700
Vloz;176;44200
Vloz;177;44000
DajData/NastavData;177;13100
Vloz;178;9500
Vloz;179;44400
Vloz;180;43800
Vloz;181;9500
Vymaz;180;44400
Vloz;181;44200
Vymaz;180;43700
Vloz;181;43900
Vloz;182;44000
Vloz;183;49300
Vymaz;182;44300
Vymaz;181;16800
Vloz;182;44400
Vloz;183;9600
Vloz;184;9400
Vymaz;183;13500
Vymaz;182;14400
Vymaz;181;44100
Vymaz;180;44000
Vymaz;179;44000
Vloz;180;44100
Vymaz;179;43700
Vloz;180;44100
Vymaz;179;44000
Vymaz;178;43900
Vymaz;177;57100
Vymaz;176;43900
Vymaz;175;44100
Vymaz;174;43800
Vloz;175;44800
Vloz;176;44100
Vloz;177;9800
Vloz;178;44300
Vymaz;177;43500
Vloz;178;43900
Vloz;179;44100
Vymaz;178;43600
Vloz;179;9500
Vloz;180;44500
Vloz;181;44200
Vloz;182;9400
DajIndex;182;2120300
Vloz;183;44600
Vymaz;182;13200
Vymaz;181;44200
Vloz;182;9600
Vloz;183;44100
Vymaz;182;44500
Vymaz;181;43800
Vymaz;180;44000
Vymaz;179;44000
Vloz;180;44700
Vloz;181;44300
Vloz;182;43800
Vloz;183;43700
Vymaz;182;45400
Vloz;183;44000
Vymaz;182;13300
Vymaz;181;44300
Vloz;182;43900
DajData/NastavData;182;13000
Vloz;183;44300
Vymaz;182;13200
Vloz;183;44300
Vloz;184;52900
Vymaz;183;78700
Vymaz;182;48900
Vymaz;181;44200
Vloz;182;9800
Vloz;183;44500
Vloz;184;44300
Vloz;185;44500
DajData/NastavData;185;13300
Vymaz;184;13400
Vymaz;183;13200
Vloz;184;49600
Vymaz;183;44100
Vymaz;182;47800
Vymaz;181;44100
Vloz;182;44200
Vloz;183;44400
DajIndex;183;2111400
Vymaz;182;49300
